[tv.tv_program_guest]	968
[tv.tv_program_guest] net worth	546
[tv.tv_program_guest] age	478
[tv.tv_program_guest] movies	368
[tv.tv_program_guest] wife	299
[tv.tv_program_guest] height	276
[tv.tv_program_guest] 2017	269
[tv.tv_program_guest] songs	257
[tv.tv_program_guest] imdb	196
[tv.tv_program_guest] tour	163
[tv.tv_program_guest] twitter	152
[tv.tv_program_guest] young	148
[tv.tv_program_guest] husband	144
[tv.tv_program_guest] quotes	130
[tv.tv_program_guest] instagram	120
[tv.tv_program_guest] kids	111
[tv.tv_program_guest] albums	99
[tv.tv_program_guest] daughter	98
[tv.tv_program_guest] son	96
[tv.tv_program_guest] children	91
[tv.tv_program_guest] now	67
[tv.tv_program_guest] house	65
[tv.tv_program_guest] youtube	62
[tv.tv_program_guest] lyrics	57
[tv.tv_program_guest] death	50
[tv.tv_program_guest] family	46
[tv.tv_program_guest] movie	43
[tv.tv_program_guest] sister	41
[tv.tv_program_guest] tickets	38
[tv.tv_program_guest] books	37
[tv.tv_program_guest] show	36
[tv.tv_program_guest] setlist	36
[tv.tv_program_guest] dead	35
[tv.tv_program_guest] brother	35
[tv.tv_program_guest] net worth 2017	34
[tv.tv_program_guest] book	32
[tv.tv_program_guest] hair	31
[tv.tv_program_guest] biography	30
[tv.tv_program_guest] news	29
[tv.tv_program_guest] films	29
[tv.tv_program_guest] trump	28
[tv.tv_program_guest] stand up	28
[tv.tv_program_guest] today	26
[tv.tv_program_guest] baby	25
[tv.tv_program_guest] wedding	24
[tv.tv_program_guest] new movie	24
[tv.tv_program_guest] interview	20
[tv.tv_program_guest] discography	20
[tv.tv_program_guest] podcast	19
[tv.tv_program_guest] salary	18
[tv.tv_program_guest] memes	18
[tv.tv_program_guest] friends	18
[tv.tv_program_guest] facts	18
[tv.tv_program_guest] snl	17
[tv.tv_program_guest] new album	17
[tv.tv_program_guest] cause of death	17
[tv.tv_program_guest] cancer	17
[tv.tv_program_guest] parents	16
[tv.tv_program_guest] netflix	16
[tv.tv_program_guest] mother	16
[tv.tv_program_guest] members	16
[tv.tv_program_guest] partner	15
[tv.tv_program_guest] new song	15
[tv.tv_program_guest] logo	15
[tv.tv_program_guest] images	15
[tv.tv_program_guest] greatest hits	15
[tv.tv_program_guest] tv shows	14
[tv.tv_program_guest] new show	14
[tv.tv_program_guest] married	14
[tv.tv_program_guest] father	14
[tv.tv_program_guest] boyfriend	14
[tv.tv_program_guest] wiki	13
[tv.tv_program_guest] oscar	13
[tv.tv_program_guest] gif	13
[tv.tv_program_guest] funeral	13
[tv.tv_program_guest] band	13
[tv.tv_program_guest] short hair	12
[tv.tv_program_guest] jr	12
[tv.tv_program_guest] stats	11
[tv.tv_program_guest] shoes	11
